"","Time","diaryday","av","n","tot","SharePerHour","SEX"
"27317",628,"4","School / Study",199,1790,11.12,"boys"
"27318",628,"4","Social leisure",90,1790,5.03,"boys"
"27319",628,"4","Sport exercise",53,1790,2.96,"boys"
"27320",628,"4","TV/radio",88,1790,4.92,"boys"
"27321",629,"1","Cultural leisure",51,1790,2.85,"boys"
"27322",629,"1","Domestic work",152,1790,8.49,"boys"
"27323",629,"1","Eat drink",127,1790,7.09,"boys"
"27324",629,"1","Miscellaneous",53,1790,2.96,"boys"
"27325",629,"1","Nonsocial leisure",73,1790,4.08,"boys"
"27326",629,"1","Paid work",506,1790,28.27,"boys"
"27327",629,"1","Personal care",363,1790,20.28,"boys"
"27328",629,"1","Religion and volunteering",9,1790,0.5,"boys"
"27329",629,"1","School / Study",178,1790,9.94,"boys"
"27330",629,"1","Social leisure",84,1790,4.69,"boys"
"27331",629,"1","Sport exercise",71,1790,3.97,"boys"
"27332",629,"1","TV/radio",123,1790,6.87,"boys"
"27333",629,"2","Cultural leisure",36,1790,2.01,"boys"
"27334",629,"2","Domestic work",184,1790,10.28,"boys"
"27335",629,"2","Eat drink",132,1790,7.37,"boys"
"27336",629,"2","Miscellaneous",74,1790,4.13,"boys"
"27337",629,"2","Nonsocial leisure",115,1790,6.42,"boys"
"27338",629,"2","Paid work",325,1790,18.16,"boys"
"27339",629,"2","Personal care",516,1790,28.83,"boys"
"27340",629,"2","Religion and volunteering",14,1790,0.78,"boys"
"27341",629,"2","School / Study",12,1790,0.67,"boys"
"27342",629,"2","Social leisure",98,1790,5.47,"boys"
"27343",629,"2","Sport exercise",73,1790,4.08,"boys"
"27344",629,"2","TV/radio",211,1790,11.79,"boys"
"27345",629,"3","Cultural leisure",65,1790,3.63,"boys"
"27346",629,"3","Domestic work",108,1790,6.03,"boys"
"27347",629,"3","Eat drink",140,1790,7.82,"boys"
"27348",629,"3","Miscellaneous",127,1790,7.09,"boys"
"27349",629,"3","Nonsocial leisure",99,1790,5.53,"boys"
"27350",629,"3","Paid work",117,1790,6.54,"boys"
"27351",629,"3","Personal care",740,1790,41.34,"boys"
"27352",629,"3","Religion and volunteering",77,1790,4.3,"boys"
"27353",629,"3","School / Study",14,1790,0.78,"boys"
"27354",629,"3","Social leisure",94,1790,5.25,"boys"
"27355",629,"3","Sport exercise",97,1790,5.42,"boys"
"27356",629,"3","TV/radio",112,1790,6.26,"boys"
"27357",629,"4","Cultural leisure",39,1790,2.18,"boys"
"27358",629,"4","Domestic work",116,1790,6.48,"boys"
"27359",629,"4","Eat drink",81,1790,4.53,"boys"
"27360",629,"4","Miscellaneous",68,1790,3.8,"boys"
"27361",629,"4","Nonsocial leisure",76,1790,4.25,"boys"
"27362",629,"4","Paid work",529,1790,29.55,"boys"
"27363",629,"4","Personal care",443,1790,24.75,"boys"
"27364",629,"4","Religion and volunteering",8,1790,0.45,"boys"
"27365",629,"4","School / Study",199,1790,11.12,"boys"
"27366",629,"4","Social leisure",90,1790,5.03,"boys"
"27367",629,"4","Sport exercise",53,1790,2.96,"boys"
"27368",629,"4","TV/radio",88,1790,4.92,"boys"
"27369",630,"1","Cultural leisure",51,1790,2.85,"boys"
"27370",630,"1","Domestic work",152,1790,8.49,"boys"
"27371",630,"1","Eat drink",127,1790,7.09,"boys"
"27372",630,"1","Miscellaneous",53,1790,2.96,"boys"
"27373",630,"1","Nonsocial leisure",73,1790,4.08,"boys"
"27374",630,"1","Paid work",506,1790,28.27,"boys"
"27375",630,"1","Personal care",363,1790,20.28,"boys"
"27376",630,"1","Religion and volunteering",9,1790,0.5,"boys"
"27377",630,"1","School / Study",178,1790,9.94,"boys"
"27378",630,"1","Social leisure",84,1790,4.69,"boys"
"27379",630,"1","Sport exercise",71,1790,3.97,"boys"
"27380",630,"1","TV/radio",123,1790,6.87,"boys"
"27381",630,"2","Cultural leisure",36,1790,2.01,"boys"
"27382",630,"2","Domestic work",184,1790,10.28,"boys"
"27383",630,"2","Eat drink",132,1790,7.37,"boys"
"27384",630,"2","Miscellaneous",74,1790,4.13,"boys"
"27385",630,"2","Nonsocial leisure",115,1790,6.42,"boys"
"27386",630,"2","Paid work",325,1790,18.16,"boys"
"27387",630,"2","Personal care",516,1790,28.83,"boys"
"27388",630,"2","Religion and volunteering",14,1790,0.78,"boys"
"27389",630,"2","School / Study",12,1790,0.67,"boys"
"27390",630,"2","Social leisure",98,1790,5.47,"boys"
"27391",630,"2","Sport exercise",73,1790,4.08,"boys"
"27392",630,"2","TV/radio",211,1790,11.79,"boys"
"27393",630,"3","Cultural leisure",65,1790,3.63,"boys"
"27394",630,"3","Domestic work",108,1790,6.03,"boys"
"27395",630,"3","Eat drink",141,1790,7.88,"boys"
"27396",630,"3","Miscellaneous",127,1790,7.09,"boys"
"27397",630,"3","Nonsocial leisure",99,1790,5.53,"boys"
"27398",630,"3","Paid work",117,1790,6.54,"boys"
"27399",630,"3","Personal care",739,1790,41.28,"boys"
"27400",630,"3","Religion and volunteering",77,1790,4.3,"boys"
"27401",630,"3","School / Study",14,1790,0.78,"boys"
"27402",630,"3","Social leisure",94,1790,5.25,"boys"
"27403",630,"3","Sport exercise",97,1790,5.42,"boys"
"27404",630,"3","TV/radio",112,1790,6.26,"boys"
"27405",630,"4","Cultural leisure",39,1790,2.18,"boys"
"27406",630,"4","Domestic work",116,1790,6.48,"boys"
"27407",630,"4","Eat drink",82,1790,4.58,"boys"
"27408",630,"4","Miscellaneous",68,1790,3.8,"boys"
"27409",630,"4","Nonsocial leisure",76,1790,4.25,"boys"
"27410",630,"4","Paid work",529,1790,29.55,"boys"
"27411",630,"4","Personal care",443,1790,24.75,"boys"
"27412",630,"4","Religion and volunteering",8,1790,0.45,"boys"
"27413",630,"4","School / Study",199,1790,11.12,"boys"
"27414",630,"4","Social leisure",89,1790,4.97,"boys"
"27415",630,"4","Sport exercise",53,1790,2.96,"boys"
"27416",630,"4","TV/radio",88,1790,4.92,"boys"
"27417",631,"1","Cultural leisure",56,1790,3.13,"boys"
"27418",631,"1","Domestic work",163,1790,9.11,"boys"
"27419",631,"1","Eat drink",109,1790,6.09,"boys"
"27420",631,"1","Miscellaneous",48,1790,2.68,"boys"
"27421",631,"1","Nonsocial leisure",90,1790,5.03,"boys"
"27422",631,"1","Paid work",513,1790,28.66,"boys"
"27423",631,"1","Personal care",340,1790,18.99,"boys"
"27424",631,"1","Religion and volunteering",10,1790,0.56,"boys"
"27425",631,"1","School / Study",180,1790,10.06,"boys"
"27426",631,"1","Social leisure",93,1790,5.2,"boys"
"27427",631,"1","Sport exercise",71,1790,3.97,"boys"
"27428",631,"1","TV/radio",117,1790,6.54,"boys"
"27429",631,"2","Cultural leisure",35,1790,1.96,"boys"
"27430",631,"2","Domestic work",205,1790,11.45,"boys"
"27431",631,"2","Eat drink",122,1790,6.82,"boys"
"27432",631,"2","Miscellaneous",70,1790,3.91,"boys"
"27433",631,"2","Nonsocial leisure",129,1790,7.21,"boys"
"27434",631,"2","Paid work",330,1790,18.44,"boys"
"27435",631,"2","Personal care",479,1790,26.76,"boys"
"27436",631,"2","Religion and volunteering",16,1790,0.89,"boys"
"27437",631,"2","School / Study",14,1790,0.78,"boys"
"27438",631,"2","Social leisure",107,1790,5.98,"boys"
"27439",631,"2","Sport exercise",79,1790,4.41,"boys"
"27440",631,"2","TV/radio",204,1790,11.4,"boys"
"27441",631,"3","Cultural leisure",68,1790,3.8,"boys"
"27442",631,"3","Domestic work",122,1790,6.82,"boys"
"27443",631,"3","Eat drink",128,1790,7.15,"boys"
"27444",631,"3","Miscellaneous",111,1790,6.2,"boys"
"27445",631,"3","Nonsocial leisure",108,1790,6.03,"boys"
"27446",631,"3","Paid work",116,1790,6.48,"boys"
"27447",631,"3","Personal care",702,1790,39.22,"boys"
"27448",631,"3","Religion and volunteering",83,1790,4.64,"boys"
"27449",631,"3","School / Study",16,1790,0.89,"boys"
"27450",631,"3","Social leisure",109,1790,6.09,"boys"
"27451",631,"3","Sport exercise",117,1790,6.54,"boys"
"27452",631,"3","TV/radio",110,1790,6.15,"boys"
"27453",631,"4","Cultural leisure",42,1790,2.35,"boys"
"27454",631,"4","Domestic work",135,1790,7.54,"boys"
"27455",631,"4","Eat drink",77,1790,4.3,"boys"
"27456",631,"4","Miscellaneous",64,1790,3.58,"boys"
"27457",631,"4","Nonsocial leisure",76,1790,4.25,"boys"
"27458",631,"4","Paid work",528,1790,29.5,"boys"
"27459",631,"4","Personal care",397,1790,22.18,"boys"
"27460",631,"4","Religion and volunteering",5,1790,0.28,"boys"
"27461",631,"4","School / Study",203,1790,11.34,"boys"
"27462",631,"4","Social leisure",92,1790,5.14,"boys"
"27463",631,"4","Sport exercise",65,1790,3.63,"boys"
"27464",631,"4","TV/radio",106,1790,5.92,"boys"
"27465",632,"1","Cultural leisure",56,1790,3.13,"boys"
"27466",632,"1","Domestic work",163,1790,9.11,"boys"
"27467",632,"1","Eat drink",109,1790,6.09,"boys"
"27468",632,"1","Miscellaneous",48,1790,2.68,"boys"
"27469",632,"1","Nonsocial leisure",90,1790,5.03,"boys"
"27470",632,"1","Paid work",513,1790,28.66,"boys"
"27471",632,"1","Personal care",340,1790,18.99,"boys"
"27472",632,"1","Religion and volunteering",10,1790,0.56,"boys"
"27473",632,"1","School / Study",180,1790,10.06,"boys"
"27474",632,"1","Social leisure",93,1790,5.2,"boys"
"27475",632,"1","Sport exercise",71,1790,3.97,"boys"
"27476",632,"1","TV/radio",117,1790,6.54,"boys"
"27477",632,"2","Cultural leisure",35,1790,1.96,"boys"
"27478",632,"2","Domestic work",205,1790,11.45,"boys"
"27479",632,"2","Eat drink",123,1790,6.87,"boys"
"27480",632,"2","Miscellaneous",71,1790,3.97,"boys"
"27481",632,"2","Nonsocial leisure",129,1790,7.21,"boys"
"27482",632,"2","Paid work",330,1790,18.44,"boys"
"27483",632,"2","Personal care",477,1790,26.65,"boys"
"27484",632,"2","Religion and volunteering",16,1790,0.89,"boys"
"27485",632,"2","School / Study",14,1790,0.78,"boys"
"27486",632,"2","Social leisure",107,1790,5.98,"boys"
"27487",632,"2","Sport exercise",79,1790,4.41,"boys"
"27488",632,"2","TV/radio",204,1790,11.4,"boys"
"27489",632,"3","Cultural leisure",67,1790,3.74,"boys"
"27490",632,"3","Domestic work",122,1790,6.82,"boys"
"27491",632,"3","Eat drink",129,1790,7.21,"boys"
"27492",632,"3","Miscellaneous",111,1790,6.2,"boys"
"27493",632,"3","Nonsocial leisure",108,1790,6.03,"boys"
"27494",632,"3","Paid work",116,1790,6.48,"boys"
"27495",632,"3","Personal care",702,1790,39.22,"boys"
"27496",632,"3","Religion and volunteering",84,1790,4.69,"boys"
"27497",632,"3","School / Study",16,1790,0.89,"boys"
"27498",632,"3","Social leisure",108,1790,6.03,"boys"
"27499",632,"3","Sport exercise",117,1790,6.54,"boys"
"27500",632,"3","TV/radio",110,1790,6.15,"boys"
"27501",632,"4","Cultural leisure",42,1790,2.35,"boys"
"27502",632,"4","Domestic work",135,1790,7.54,"boys"
"27503",632,"4","Eat drink",78,1790,4.36,"boys"
"27504",632,"4","Miscellaneous",64,1790,3.58,"boys"
"27505",632,"4","Nonsocial leisure",76,1790,4.25,"boys"
"27506",632,"4","Paid work",528,1790,29.5,"boys"
"27507",632,"4","Personal care",395,1790,22.07,"boys"
"27508",632,"4","Religion and volunteering",5,1790,0.28,"boys"
"27509",632,"4","School / Study",203,1790,11.34,"boys"
"27510",632,"4","Social leisure",93,1790,5.2,"boys"
"27511",632,"4","Sport exercise",65,1790,3.63,"boys"
"27512",632,"4","TV/radio",106,1790,5.92,"boys"
"27513",633,"1","Cultural leisure",56,1790,3.13,"boys"
"27514",633,"1","Domestic work",163,1790,9.11,"boys"
"27515",633,"1","Eat drink",110,1790,6.15,"boys"
"27516",633,"1","Miscellaneous",48,1790,2.68,"boys"
"27517",633,"1","Nonsocial leisure",90,1790,5.03,"boys"
"27518",633,"1","Paid work",514,1790,28.72,"boys"
"27519",633,"1","Personal care",339,1790,18.94,"boys"
"27520",633,"1","Religion and volunteering",10,1790,0.56,"boys"
"27521",633,"1","School / Study",180,1790,10.06,"boys"
"27522",633,"1","Social leisure",93,1790,5.2,"boys"
"27523",633,"1","Sport exercise",71,1790,3.97,"boys"
"27524",633,"1","TV/radio",116,1790,6.48,"boys"
"27525",633,"2","Cultural leisure",35,1790,1.96,"boys"
"27526",633,"2","Domestic work",205,1790,11.45,"boys"
"27527",633,"2","Eat drink",124,1790,6.93,"boys"
"27528",633,"2","Miscellaneous",71,1790,3.97,"boys"
"27529",633,"2","Nonsocial leisure",129,1790,7.21,"boys"
"27530",633,"2","Paid work",329,1790,18.38,"boys"
"27531",633,"2","Personal care",477,1790,26.65,"boys"
"27532",633,"2","Religion and volunteering",16,1790,0.89,"boys"
"27533",633,"2","School / Study",14,1790,0.78,"boys"
"27534",633,"2","Social leisure",107,1790,5.98,"boys"
"27535",633,"2","Sport exercise",79,1790,4.41,"boys"
"27536",633,"2","TV/radio",204,1790,11.4,"boys"
"27537",633,"3","Cultural leisure",67,1790,3.74,"boys"
"27538",633,"3","Domestic work",121,1790,6.76,"boys"
"27539",633,"3","Eat drink",130,1790,7.26,"boys"
"27540",633,"3","Miscellaneous",111,1790,6.2,"boys"
"27541",633,"3","Nonsocial leisure",108,1790,6.03,"boys"
"27542",633,"3","Paid work",116,1790,6.48,"boys"
"27543",633,"3","Personal care",702,1790,39.22,"boys"
"27544",633,"3","Religion and volunteering",84,1790,4.69,"boys"
"27545",633,"3","School / Study",16,1790,0.89,"boys"
"27546",633,"3","Social leisure",108,1790,6.03,"boys"
"27547",633,"3","Sport exercise",117,1790,6.54,"boys"
"27548",633,"3","TV/radio",110,1790,6.15,"boys"
"27549",633,"4","Cultural leisure",42,1790,2.35,"boys"
"27550",633,"4","Domestic work",135,1790,7.54,"boys"
"27551",633,"4","Eat drink",78,1790,4.36,"boys"
"27552",633,"4","Miscellaneous",65,1790,3.63,"boys"
"27553",633,"4","Nonsocial leisure",76,1790,4.25,"boys"
"27554",633,"4","Paid work",527,1790,29.44,"boys"
"27555",633,"4","Personal care",395,1790,22.07,"boys"
"27556",633,"4","Religion and volunteering",5,1790,0.28,"boys"
"27557",633,"4","School / Study",203,1790,11.34,"boys"
"27558",633,"4","Social leisure",93,1790,5.2,"boys"
"27559",633,"4","Sport exercise",65,1790,3.63,"boys"
"27560",633,"4","TV/radio",106,1790,5.92,"boys"
"27561",634,"1","Cultural leisure",57,1790,3.18,"boys"
"27562",634,"1","Domestic work",163,1790,9.11,"boys"
"27563",634,"1","Eat drink",111,1790,6.2,"boys"
"27564",634,"1","Miscellaneous",49,1790,2.74,"boys"
"27565",634,"1","Nonsocial leisure",89,1790,4.97,"boys"
"27566",634,"1","Paid work",514,1790,28.72,"boys"
"27567",634,"1","Personal care",338,1790,18.88,"boys"
"27568",634,"1","Religion and volunteering",10,1790,0.56,"boys"
"27569",634,"1","School / Study",180,1790,10.06,"boys"
"27570",634,"1","Social leisure",93,1790,5.2,"boys"
"27571",634,"1","Sport exercise",71,1790,3.97,"boys"
"27572",634,"1","TV/radio",115,1790,6.42,"boys"
"27573",634,"2","Cultural leisure",35,1790,1.96,"boys"
"27574",634,"2","Domestic work",205,1790,11.45,"boys"
"27575",634,"2","Eat drink",124,1790,6.93,"boys"
"27576",634,"2","Miscellaneous",71,1790,3.97,"boys"
"27577",634,"2","Nonsocial leisure",129,1790,7.21,"boys"
"27578",634,"2","Paid work",329,1790,18.38,"boys"
"27579",634,"2","Personal care",477,1790,26.65,"boys"
"27580",634,"2","Religion and volunteering",16,1790,0.89,"boys"
"27581",634,"2","School / Study",14,1790,0.78,"boys"
"27582",634,"2","Social leisure",107,1790,5.98,"boys"
"27583",634,"2","Sport exercise",79,1790,4.41,"boys"
"27584",634,"2","TV/radio",204,1790,11.4,"boys"
"27585",634,"3","Cultural leisure",67,1790,3.74,"boys"
"27586",634,"3","Domestic work",121,1790,6.76,"boys"
"27587",634,"3","Eat drink",130,1790,7.26,"boys"
"27588",634,"3","Miscellaneous",111,1790,6.2,"boys"
"27589",634,"3","Nonsocial leisure",108,1790,6.03,"boys"
"27590",634,"3","Paid work",116,1790,6.48,"boys"
"27591",634,"3","Personal care",702,1790,39.22,"boys"
"27592",634,"3","Religion and volunteering",84,1790,4.69,"boys"
"27593",634,"3","School / Study",16,1790,0.89,"boys"
"27594",634,"3","Social leisure",108,1790,6.03,"boys"
"27595",634,"3","Sport exercise",117,1790,6.54,"boys"
"27596",634,"3","TV/radio",110,1790,6.15,"boys"
"27597",634,"4","Cultural leisure",43,1790,2.4,"boys"
"27598",634,"4","Domestic work",135,1790,7.54,"boys"
"27599",634,"4","Eat drink",77,1790,4.3,"boys"
"27600",634,"4","Miscellaneous",65,1790,3.63,"boys"
"27601",634,"4","Nonsocial leisure",76,1790,4.25,"boys"
"27602",634,"4","Paid work",527,1790,29.44,"boys"
"27603",634,"4","Personal care",395,1790,22.07,"boys"
"27604",634,"4","Religion and volunteering",5,1790,0.28,"boys"
"27605",634,"4","School / Study",203,1790,11.34,"boys"
"27606",634,"4","Social leisure",93,1790,5.2,"boys"
"27607",634,"4","Sport exercise",65,1790,3.63,"boys"
"27608",634,"4","TV/radio",106,1790,5.92,"boys"
"27609",635,"1","Cultural leisure",57,1790,3.18,"boys"
"27610",635,"1","Domestic work",163,1790,9.11,"boys"
"27611",635,"1","Eat drink",111,1790,6.2,"boys"
"27612",635,"1","Miscellaneous",49,1790,2.74,"boys"
"27613",635,"1","Nonsocial leisure",89,1790,4.97,"boys"
"27614",635,"1","Paid work",515,1790,28.77,"boys"
"27615",635,"1","Personal care",338,1790,18.88,"boys"
"27616",635,"1","Religion and volunteering",10,1790,0.56,"boys"
"27617",635,"1","School / Study",179,1790,10,"boys"
"27618",635,"1","Social leisure",93,1790,5.2,"boys"
"27619",635,"1","Sport exercise",71,1790,3.97,"boys"
"27620",635,"1","TV/radio",115,1790,6.42,"boys"
"27621",635,"2","Cultural leisure",35,1790,1.96,"boys"
"27622",635,"2","Domestic work",205,1790,11.45,"boys"
"27623",635,"2","Eat drink",124,1790,6.93,"boys"
"27624",635,"2","Miscellaneous",71,1790,3.97,"boys"
"27625",635,"2","Nonsocial leisure",129,1790,7.21,"boys"
"27626",635,"2","Paid work",329,1790,18.38,"boys"
"27627",635,"2","Personal care",477,1790,26.65,"boys"
"27628",635,"2","Religion and volunteering",16,1790,0.89,"boys"
"27629",635,"2","School / Study",14,1790,0.78,"boys"
"27630",635,"2","Social leisure",107,1790,5.98,"boys"
"27631",635,"2","Sport exercise",79,1790,4.41,"boys"
"27632",635,"2","TV/radio",204,1790,11.4,"boys"
"27633",635,"3","Cultural leisure",67,1790,3.74,"boys"
"27634",635,"3","Domestic work",121,1790,6.76,"boys"
"27635",635,"3","Eat drink",130,1790,7.26,"boys"
"27636",635,"3","Miscellaneous",111,1790,6.2,"boys"
"27637",635,"3","Nonsocial leisure",108,1790,6.03,"boys"
"27638",635,"3","Paid work",116,1790,6.48,"boys"
"27639",635,"3","Personal care",701,1790,39.16,"boys"
"27640",635,"3","Religion and volunteering",84,1790,4.69,"boys"
"27641",635,"3","School / Study",16,1790,0.89,"boys"
"27642",635,"3","Social leisure",109,1790,6.09,"boys"
"27643",635,"3","Sport exercise",117,1790,6.54,"boys"
"27644",635,"3","TV/radio",110,1790,6.15,"boys"
"27645",635,"4","Cultural leisure",43,1790,2.4,"boys"
"27646",635,"4","Domestic work",135,1790,7.54,"boys"
"27647",635,"4","Eat drink",77,1790,4.3,"boys"
"27648",635,"4","Miscellaneous",65,1790,3.63,"boys"
"27649",635,"4","Nonsocial leisure",76,1790,4.25,"boys"
"27650",635,"4","Paid work",527,1790,29.44,"boys"
"27651",635,"4","Personal care",393,1790,21.96,"boys"
"27652",635,"4","Religion and volunteering",5,1790,0.28,"boys"
"27653",635,"4","School / Study",203,1790,11.34,"boys"
"27654",635,"4","Social leisure",94,1790,5.25,"boys"
"27655",635,"4","Sport exercise",65,1790,3.63,"boys"
"27656",635,"4","TV/radio",107,1790,5.98,"boys"
"27657",636,"1","Cultural leisure",57,1790,3.18,"boys"
"27658",636,"1","Domestic work",164,1790,9.16,"boys"
"27659",636,"1","Eat drink",113,1790,6.31,"boys"
"27660",636,"1","Miscellaneous",48,1790,2.68,"boys"
"27661",636,"1","Nonsocial leisure",94,1790,5.25,"boys"
"27662",636,"1","Paid work",515,1790,28.77,"boys"
"27663",636,"1","Personal care",326,1790,18.21,"boys"
"27664",636,"1","Religion and volunteering",11,1790,0.61,"boys"
"27665",636,"1","School / Study",178,1790,9.94,"boys"
"27666",636,"1","Social leisure",95,1790,5.31,"boys"
"27667",636,"1","Sport exercise",70,1790,3.91,"boys"
"27668",636,"1","TV/radio",119,1790,6.65,"boys"
"27669",636,"2","Cultural leisure",39,1790,2.18,"boys"
"27670",636,"2","Domestic work",205,1790,11.45,"boys"
"27671",636,"2","Eat drink",128,1790,7.15,"boys"
"27672",636,"2","Miscellaneous",73,1790,4.08,"boys"
"27673",636,"2","Nonsocial leisure",133,1790,7.43,"boys"
"27674",636,"2","Paid work",330,1790,18.44,"boys"
"27675",636,"2","Personal care",456,1790,25.47,"boys"
"27676",636,"2","Religion and volunteering",16,1790,0.89,"boys"
"27677",636,"2","School / Study",15,1790,0.84,"boys"
"27678",636,"2","Social leisure",106,1790,5.92,"boys"
"27679",636,"2","Sport exercise",80,1790,4.47,"boys"
"27680",636,"2","TV/radio",209,1790,11.68,"boys"
"27681",636,"3","Cultural leisure",65,1790,3.63,"boys"
"27682",636,"3","Domestic work",123,1790,6.87,"boys"
"27683",636,"3","Eat drink",145,1790,8.1,"boys"
"27684",636,"3","Miscellaneous",110,1790,6.15,"boys"
"27685",636,"3","Nonsocial leisure",109,1790,6.09,"boys"
"27686",636,"3","Paid work",115,1790,6.42,"boys"
"27687",636,"3","Personal care",679,1790,37.93,"boys"
"27688",636,"3","Religion and volunteering",85,1790,4.75,"boys"
"27689",636,"3","School / Study",16,1790,0.89,"boys"
"27690",636,"3","Social leisure",114,1790,6.37,"boys"
"27691",636,"3","Sport exercise",117,1790,6.54,"boys"
